,datetime,content,title
644,2021-06-09 07:37:17,今天《人民日报》头版的主要内容有：1、习近平向第二届中国—中东欧国家博览会致贺信；2、习近平向以色列当选总统赫尔佐格致贺电；3、我国对外贸易持续向好表现亮眼，月度进出口连续一年保持正增长（新数据 新看点）；4、李克强同乌兹别克斯坦总理阿里波夫举行视频会晤；5、人大常委会第二十九次会议分组审议海南自由贸易港法草案、安全生产法修正草案、印花税法草案、反外国制裁法草案等，栗战书参加审议；6、赵乐际在山东调研时强调，深化不敢腐不能腐不想腐一体推进，努力取得更多制度性成果和更大治理成效；7、韩正在国家粮食和物资储备局主持召开座谈会强调，扎实做好粮食和物资储备改革发展工作，牢牢把住粮食安全主动权；8、中组部从代中央管理党费中划拨3.95亿元，用于“七一”前夕开展走访慰问活动。,
645,2021-06-09 07:36:40,澳洲联储助理主席肯特：澳洲联储融资成本的大幅下降已经转嫁给了借款人。今年全球债券收益率上涨并不是令人担忧的因素。 全球通胀预期已经上升，但仅恢复到几年前的水平。,
646,2021-06-09 07:36:13,澳洲联储助理主席肯特：刺激措施将持续到经济恢复充分就业，通胀与目标一致。看好经济增长以及薪资和通胀最终上涨的前景。 政策措施已经实施，并且将继续带来非常宽松的货币环境。通胀不太可能在2024年之前维持在2%-3%的目标范围内。TFF将在未来3年提供实质性的低成本资金来源。,
647,2021-06-09 07:32:56,澳洲联储主席：澳洲经济增长前景良好，最终通胀会加速。,
648,2021-06-09 07:32:12,【新研究发现新冠病毒破坏肺部原因】美国能源部布鲁克海文国家实验室的科学家在《自然·通讯》杂志上发表了首个详细的新冠病毒包膜蛋白的原子级模型，该蛋白与维持肺部黏膜所必需的一种名为PALS1的人类肺细胞连接蛋白结合，该模型展示了这两种蛋白质是如何相互作用的，有助于解释病毒如何在特别脆弱的新冠肺炎患者中造成广泛的肺损伤，并从肺部逃逸感染其他器官。这一发现可能会加快治疗该疾病相关药物的研究。,
649,2021-06-09 07:31:38,  【5月证券私募管理人 备案数量创年内新低】根据私募排排网统计，5月份新增私募管理人为56家，其中证券私募仅有14家，创年内新低。此外，基金发行热度也在降低，5月仅有2551只私募基金产品完成备案登记，环比下降18%。从私募类型来看，完成备案的私募股权、创业投资基金管理人42家，占比高达75%。5月份仅有14家证券私募管理人进行备案登记，数量占比25%，无论是管理人数量还是占比，均下滑至年内低位。（深圳商报）,
650,2021-06-09 07:30:57,【年内27公司被举牌63次 举牌方共耗资135.67亿元】今年以来有27家上市公司被举牌63次，去年同期有32家公司被举牌56次。其中，奥马电器被举牌次数最多，有11次；中国宝安、同济科技、金刚玻璃、山东墨龙被举牌次数分别为8次、5次、4次和4次。数据显示，被举牌27家公司的举牌方共耗资135.67亿元。其中，中国宝安、妙可蓝多、国投电力、奥马电器等公司举牌资金均超过10亿元；辽宁成大、桂冠电力、圣农发展、龙大肉食等公司，举牌方斥资均超过5亿元。 (深圳商报),
651,2021-06-09 07:25:39,【进入淡季 水泥需求下滑】6月以来，华东地区水泥主产区迎来高温雨水天气，工程施工进度放缓，水泥市场处于传统淡季，出货量下滑明显。水泥库存量攀升至今年以来高位。据百川盈孚监测，6月3日，水泥库容比达67.25，今年以来均值为58.39。随着夏季的到来，多个地区陆续开启水泥错峰生产。业内人士指出，部分企业错峰生产是自发行为，顺势而为起到保价的作用。有的地区则是相关政策的约束和规范。,
652,2021-06-09 07:21:27,美国副总统哈里斯：与墨西哥总统洛佩斯就重新审查旅行限制进行了讨论。,
653,2021-06-09 07:21:15,韩国一季度GDP同比终值1.9% ， 预期: 1.8% ， 前值: 1.8%；韩国一季度GDP环比终值1.7% ， 预期: 1.6% ， 前值: 1.6%。,
654,2021-06-09 07:17:22,美国副总统哈里斯：9月的经济对话将聚焦于美国和墨西哥如何扩大经济关系上。我们将是大家所见过的最支持工会的政府。,
655,2021-06-09 07:14:24,越南新增41例本土感染的新冠肺炎病例，均在封锁区被检测出。,
656,2021-06-09 07:11:04,【哈尔滨银行接入CIPS系统，首日即办理逾百笔对俄跨境人民币业务】哈尔滨银行6月8日发布消息，哈尔滨银行正式以直接参与者角色接入CIPS系统(Cross-border Interbank Payment System，以下简称CIPS)，并依托该系统首日即办理了超过100笔对俄跨境人民币业务，主要为俄罗斯金融机构的跨境人民币转汇及对俄经贸企业的跨境人民币结算业务。（央视）,
657,2021-06-09 07:06:54,美国副总统哈里斯宣布墨西哥和危地马拉之行取得成功。,
658,2021-06-09 07:05:51,【供应短缺预期升温 国产半导体龙头加速崛起】随着新一轮缺货涨价潮的到来，全球半导体产业景气度高企。国产龙头企业不断加码扩产，国家大基金二期及科技巨头华为也纷纷出手布局。机构称，半导体供需失衡的局面将延续至明年。国产替代趋势下，行业将迎来黄金投资机遇期，晶圆、封测、设备厂商或实现快速发展。随着景气度的持续，半导体板块全年业绩预期也有望持续上修。（经参）,
659,2021-06-09 07:04:11,【国际原油涨至两年高位 国内油价将迎年内第八次上调】从多家社会监测机构了解到，近期国际原油处于高位窄幅上行的态势，两大原油期货指标攀升至近两年高点，布伦特首次突破70美元/桶关口。在此之下，国内油价开启上调窗口将于6月11日24时开启，这将是本年度第八次上涨。隆众资讯油品分析师李彦表示，上调已是大概率事件。本轮调价过后，2021年的调价格局将变为“八涨一跌两搁浅”。（经参）,
660,2021-06-09 07:03:40,【6月8日黄金ETF持仓量不变】6月9日黄金ETFs数据显示，截止6月8日全球最大的黄金ETF-SPDR Gold Trust的黄金持仓量1037.33吨，较上一交易日持平。,
661,2021-06-09 07:01:22,广东省卫健委：6月8日0-24时，全省新增7例本土确诊病例，广州报告；另有本土无症状感染者转确诊病例1例，广州报告。,
662,2021-06-09 06:57:27,美国副总统哈里斯：与我们的盟友重新合作至关重要。,
663,2021-06-09 06:57:19,【首轮集中供地告一段落 房企分化料进一步加剧】在首批宣布开展“两集中”土地出让的22个城市中，20个城市已发布首轮地块出让结果。在“限地价、竞自持、限房价”的政策引导下，多数城市实现了“稳地价、稳房价、稳预期”的政策目标。从房企的角度看，资金实力强的企业获得更多拿地机会，行业分化将进一步加剧。 (中证报),
664,2021-06-09 06:55:52,【5月钢材出口价增量减 行业将保持长周期景气】受出口政策等因素影响，5月钢材出口量环比下降三成，均价环比增长超两成。机构认为，虽然钢价短期调整力度较大，但钢材需求将维持旺盛，库存持续去化，钢价将高位震荡运行。在经济复苏背景下，钢铁行业有望保持长周期景气。（中证报）,
665,2021-06-09 06:54:07,【六氟磷酸锂供应紧张持续，相关公司纷纷增加产能】目前，六氟磷酸锂行业库存为近年来最低位，部分生产企业持续满产，行业开工率在八成左右，多数企业6月订单已基本饱和。在下游旺盛的需求带动下，6月8日国内六氟磷酸锂再度涨价，市场价格为31万元/吨，价格区间在28万元/吨至34万元/吨，年内涨幅已近3倍。出于看好新能源汽车市场的超预期增长及未来持续的增长态势，不少上市公司纷纷增加六氟磷酸锂产能。（上证报）,
666,2021-06-09 06:53:47,卫材株式会社CEO：与Biogen合作研发的阿尔兹海默症药品Aduhelm将是一种“拳头产品”。,
667,2021-06-09 06:53:12,【外资频频操作 “左侧布局”保险股意图明显】近期，外资机构对于香港市场保险股动作颇多。摩根大通(JPM.N)、贝莱德(BLK.N)等外资机构频频对中国平安(02318.HK)、中国人民保险集团(01339.HK)进行增减持操作。总体来看，上述外资机构最新持股数目和持股比例均较今年年初有所增加。与此同时，以北向资金为代表的外资今年亦在加仓A股五大险企。展望未来，业内人士看好保险行业未来发展和保险股目前的安全边际。,
668,2021-06-09 06:49:41,【强势品种待“接力” 金牛私募看好金融股】近期持续走高的部分强势品种如白酒股，在经过连续多个交易日的“吸睛”表现之后，6月8日出现“集体熄火”。当日的券商板块及部分头部银行股，则在8日主要股指震荡的背景下依旧表现活跃。来自多家金牛私募的最新策略研判显示，尽管对于大金融板块能否出现全面走强，目前市场观点仍有分歧，但看好优质金融股的中期表现，已成为相关机构的普遍共识。（中证报）,
669,2021-06-09 06:46:41,【市场利率“换锚”，中国基准利率体系建设快马加鞭】全球金融市场基准利率——伦敦同业拆借利率（Libor）退出在即，我国金融体系培育和应用新市场利率基准的步伐正在加快。目前，我国基准利率体系的建设仍处在中前期阶段。业内人士认为，中国基准利率体系建设的完成需要多方配合，尤其是银行等金融机构层面需要创新和扩大DR在金融产品中的运用，将其打造成央行货币政策调控和金融市场定价的关键性参考指标。（上证报）,
670,2021-06-09 06:46:16,【组织投资者“拼单”私募产品 4名从业人员被出具警示函】近日，山东证监局发布的一份罚单显示，中信证券（山东）邹平黛溪三路营业部4名证券从业人员因违规作业而被出具警示函。财富管理转型的大背景下，券商大力发展私募业务的过程中，仍存在重销售、合规经营有待提高等诸多痛点。基于大合规的管控，券商合规经营将愈加严格。,
671,2021-06-09 06:45:50,【银保监会要求：银行保险机构加强风险管理与内部控制】中国银保监会网站6月8日消息，银保监会制定了《银行保险机构公司治理准则》，自印发之日起施行。业内人士表示，《准则》有利于健全银行保险机构公司治理机制，进一步提升公司治理科学性和有效性，推动银行业保险业实现更高质量发展，促进金融更好服务构建新发展格局。（中证报）,
672,2021-06-09 06:45:28,【挂钩创新绿色产品，银行发力“碳金融”市场】2月份以来，以碳中和为主题的债券增势迅猛。Wind数据显示，截至6月7日，今年以碳中和为主题的债券有87只，发行金额共计1005.88亿元。由银行机构作为主承销商的债券就有50只，发行债券的资金投向电力行业，例如风电、水电、光伏发电等清洁能源领域。（上证报）,
